car_id,brand,model,year,engine_hp,engine_cylinders,fuel_type,transmission,driven_wheels,doors,market_category,price,popularity_score,popularity_level
1464,Mazda,Mazda3,2024,158,4,Hybrid,Automatic,FWD,5,SUV,36027,674,High
1465,Hyundai,Sonata,2018,333,6,Petrol,Automatic,AWD,4,Coupe,37496,556,Low
1466,Ford,Explorer,2021,137,4,Hybrid,CVT,FWD,5,Truck,37744,645,Medium
1467,Jeep,Cherokee,2016,384,8,Hybrid,CVT,AWD,2,SUV,31637,599,Medium
1468,Ferrari,Portofino,2021,121,4,Electric,CVT,FWD,4,Coupe,28332,598,Medium
1469,Toyota,Corolla,2020,151,4,Petrol,Automatic,RWD,4,SUV,28293,604,Medium
1470,Mazda,CX-5,2016,209,6,Petrol,Automatic,AWD,5,SUV,29094,563,Low
1471,Genesis,G80,2022,372,8,Electric,Manual,AWD,4,SUV,41351,723,High
1472,Jeep,Wrangler,2017,330,6,Petrol,Automatic,RWD,4,Sedan,31177,610,Medium
1473,Alfa Romeo,Stelvio,2022,278,6,Petrol,Manual,AWD,4,Sedan,45750,682,High
1474,Toyota,Corolla,2021,176,4,Petrol,CVT,AWD,4,Sedan,31367,546,Low
1475,Genesis,GV70,2019,296,6,Petrol,Automatic,AWD,4,SUV,31799,576,Low
1476,Toyota,Highlander,2019,167,4,Petrol,Automatic,FWD,4,Truck,29580,549,Low
1477,BMW,5 Series,2018,196,4,Petrol,CVT,FWD,5,Sedan,26722,592,Medium
1478,Nissan,Altima,2021,142,4,Hybrid,CVT,RWD,5,Sedan,31324,593,Medium
1479,Lexus,NX,2023,168,4,Hybrid,Automatic,RWD,4,SUV,39959,743,High
1480,Ford,F-150,2022,258,6,Electric,Automatic,RWD,4,Coupe,41411,801,High
1481,Genesis,GV80,2021,145,4,Hybrid,Automatic,FWD,4,Sedan,33558,567,Low
1482,Suzuki,Vitara,2024,136,4,Hybrid,Automatic,AWD,4,SUV,36027,609,Medium
1483,Suzuki,Vitara,2016,212,6,Petrol,Manual,FWD,4,Hatchback,21116,447,Low
1484,Honda,Pilot,2022,275,6,Electric,CVT,FWD,4,Truck,44126,685,High
1485,Mitsubishi,Outlander,2021,572,12,Petrol,Automatic,FWD,5,Sedan,50341,660,High
1486,Suzuki,Vitara,2019,267,6,Petrol,CVT,AWD,4,Sedan,36585,462,Low
1487,Aston Martin,Vantage,2020,156,4,Petrol,Manual,RWD,4,Sedan,37458,607,Medium
1488,Aston Martin,DB11,2017,411,8,Petrol,Automatic,AWD,4,Hatchback,40860,664,High
1489,Ford,Escape,2017,171,4,Petrol,Automatic,FWD,4,SUV,19074,526,Low
1490,Cadillac,XT5,2016,349,8,Petrol,Automatic,RWD,4,Sedan,31328,576,Low
1491,Ford,Escape,2023,466,8,Petrol,Automatic,FWD,5,SUV,43573,613,Medium
1492,Buick,Enclave,2024,99,4,Petrol,Automatic,FWD,4,Sedan,34559,567,Low
1493,Mercedes,C-Class,2020,112,4,Petrol,Automatic,FWD,2,SUV,32116,535,Low
1494,Tesla,Model X,2024,191,4,Diesel,Automatic,AWD,4,Truck,40939,736,High
1495,Subaru,Outback,2015,255,6,Hybrid,Manual,AWD,5,Sedan,36894,589,Medium
1496,Tesla,Model X,2023,320,6,Petrol,Automatic,RWD,4,SUV,48503,752,High
1497,Volkswagen,Tiguan,2017,141,4,Petrol,Automatic,FWD,5,Sedan,19475,556,Low
1498,Volkswagen,Jetta,2016,268,6,Petrol,CVT,RWD,5,SUV,29064,458,Low
1499,Ram,2500,2021,148,4,Diesel,Automatic,RWD,4,Sedan,34293,620,Medium
1500,Ford,Escape,2020,116,4,Electric,CVT,FWD,4,SUV,40036,617,Medium
1501,Jeep,Grand Cherokee,2018,320,6,Petrol,CVT,AWD,4,Hatchback,40698,614,Medium
1502,Mini,Cooper,2019,147,4,Diesel,Automatic,FWD,5,Sedan,30207,597,Medium
1503,Mitsubishi,Eclipse Cross,2021,161,4,Diesel,CVT,AWD,4,SUV,33083,544,Low
1504,Nissan,Altima,2023,130,4,Petrol,Automatic,FWD,4,SUV,37825,573,Low
1505,Tesla,Model X,2022,138,4,Hybrid,Automatic,FWD,5,SUV,33618,655,High
1506,Ferrari,Portofino,2018,199,4,Petrol,Automatic,FWD,4,SUV,30999,592,Medium
1507,BMW,X5,2019,153,4,Diesel,Manual,FWD,4,Sedan,36923,598,Medium
1508,Jeep,Cherokee,2018,188,4,Hybrid,Automatic,AWD,4,Hatchback,33678,579,Medium
1509,Jeep,Wrangler,2019,193,4,Electric,Automatic,AWD,5,Hatchback,29014,574,Low
1510,Volvo,S60,2015,275,6,Petrol,CVT,RWD,4,Sedan,31110,489,Low
1511,Volvo,XC60,2019,185,4,Diesel,Automatic,AWD,5,Coupe,33893,550,Low
1512,Aston Martin,DB11,2016,290,6,Petrol,Automatic,AWD,5,Van,34583,553,Low
1513,Ram,ProMaster,2019,167,4,Petrol,Automatic,AWD,2,Sedan,34529,529,Low
1514,Toyota,RAV4,2022,118,4,Diesel,Automatic,FWD,4,Coupe,26174,588,Medium
1515,Subaru,Forester,2019,213,4,Petrol,Automatic,AWD,4,Truck,34008,611,Medium
1516,Alfa Romeo,Giulia,2024,382,8,Diesel,CVT,RWD,5,Sedan,49204,675,High
1517,Aston Martin,Vantage,2021,371,8,Petrol,Automatic,AWD,2,Hatchback,45229,650,High
1518,Ford,Mustang,2023,395,8,Petrol,Automatic,FWD,4,Hatchback,47429,642,Medium
1519,Jeep,Cherokee,2023,178,4,Petrol,Manual,FWD,4,Hatchback,39615,549,Low
1520,Mini,Countryman,2018,115,4,Hybrid,Manual,AWD,5,Truck,23615,654,High
1521,Chevrolet,Equinox,2018,314,6,Petrol,Automatic,AWD,4,SUV,39432,561,Low
1522,Ram,1500,2015,144,4,Diesel,Automatic,FWD,4,SUV,23604,510,Low
1523,Buick,Encore,2015,290,6,Petrol,Automatic,FWD,4,Sedan,29751,474,Low
1524,Ferrari,Portofino,2019,193,4,Petrol,Automatic,AWD,4,Sedan,30828,635,Medium
1525,Genesis,G70,2019,161,4,Petrol,Automatic,AWD,4,Sedan,30293,503,Low
1526,BMW,X3,2021,397,8,Hybrid,Automatic,AWD,5,Sedan,44869,661,High
1527,Honda,Accord,2018,239,6,Diesel,Automatic,AWD,4,Hatchback,28091,564,Low
1528,Mercedes,E-Class,2024,465,8,Hybrid,CVT,FWD,4,Sedan,48832,805,High
1529,Cadillac,XT5,2021,184,4,Petrol,Automatic,AWD,4,Truck,34200,674,High
1530,Porsche,911,2022,162,4,Petrol,Manual,RWD,5,Truck,36225,740,High
1531,Ford,Escape,2015,249,6,Electric,CVT,AWD,4,Sedan,24072,685,High
1532,Honda,Pilot,2019,299,6,Hybrid,Automatic,FWD,4,Coupe,37679,596,Medium
1533,Mitsubishi,Eclipse Cross,2017,251,6,Diesel,Automatic,FWD,5,SUV,32165,511,Low
1534,Jeep,Grand Cherokee,2017,145,4,Petrol,CVT,RWD,5,Sedan,16173,501,Low
1535,Volkswagen,Jetta,2021,146,4,Petrol,Automatic,FWD,2,Truck,37124,630,Medium
1536,Mitsubishi,Eclipse Cross,2015,294,6,Diesel,Automatic,AWD,5,Sedan,20990,489,Low
1537,Mini,Countryman,2016,144,4,Diesel,CVT,FWD,5,SUV,23780,535,Low
1538,Ram,1500,2017,215,4,Petrol,CVT,AWD,4,SUV,30991,657,High
1539,Lexus,ES,2023,212,4,Petrol,Automatic,FWD,4,Van,43477,636,Medium
1540,Mazda,CX-5,2020,142,4,Hybrid,CVT,FWD,5,SUV,28626,612,Medium
1541,Nissan,Murano,2019,179,4,Petrol,Automatic,FWD,5,Coupe,20784,597,Medium
1542,Kia,Telluride,2020,349,8,Electric,Automatic,RWD,5,Van,41370,563,Low
1543,Toyota,Highlander,2019,302,6,Diesel,Automatic,FWD,5,SUV,35172,589,Medium
1544,Ferrari,Portofino,2022,206,4,Petrol,Automatic,AWD,4,Truck,40138,629,Medium
1545,Honda,Civic,2024,195,4,Electric,Manual,FWD,5,SUV,46789,671,High
1546,Buick,Encore,2015,328,6,Petrol,Automatic,AWD,5,SUV,36626,659,High
1547,Honda,CR-V,2021,90,4,Electric,Automatic,RWD,5,Truck,31345,671,High
1548,Mazda,Mazda3,2015,240,6,Hybrid,Manual,FWD,5,Sedan,32258,581,Medium
1549,Audi,Q7,2018,177,4,Diesel,Automatic,AWD,2,Coupe,25193,669,High
1550,Lexus,ES,2020,164,4,Electric,Manual,FWD,4,SUV,39533,623,Medium
1551,Cadillac,Escalade,2020,164,4,Petrol,CVT,AWD,2,SUV,31490,583,Medium
1552,Buick,Enclave,2015,358,8,Hybrid,Automatic,AWD,4,Truck,31981,714,High
1553,Suzuki,Vitara,2015,151,4,Hybrid,Automatic,FWD,4,Coupe,22749,525,Low
1554,Ferrari,488 GTB,2022,106,4,Electric,CVT,AWD,4,Sedan,33208,665,High
1555,Toyota,Camry,2017,273,6,Petrol,Automatic,AWD,4,Sedan,30811,580,Medium
1556,Volvo,XC60,2023,675,12,Petrol,Automatic,FWD,4,SUV,62179,687,High
1557,Kia,Telluride,2016,277,6,Hybrid,Automatic,FWD,4,Hatchback,35041,663,High
1558,Jeep,Compass,2016,256,6,Electric,Automatic,FWD,2,Sedan,30194,534,Low
1559,Buick,Encore,2016,298,6,Diesel,Automatic,RWD,4,Sedan,31016,640,Medium
1560,Subaru,Outback,2018,158,4,Petrol,Automatic,FWD,4,SUV,31687,536,Low
1561,Ferrari,488 GTB,2023,390,8,Hybrid,Automatic,FWD,5,SUV,49557,755,High
1562,Nissan,Murano,2024,178,4,Hybrid,CVT,FWD,4,SUV,38380,675,High
1563,Ford,Mustang,2018,154,4,Petrol,CVT,FWD,5,Truck,28862,559,Low
1564,Lexus,RX,2018,160,4,Diesel,Manual,FWD,4,SUV,29390,591,Medium
1565,Lexus,RX,2020,156,4,Diesel,CVT,RWD,4,SUV,36614,590,Medium
1566,Mercedes,GLE,2016,338,6,Petrol,CVT,FWD,4,Sedan,32953,475,Low
1567,Tesla,Model X,2019,329,6,Electric,Automatic,AWD,4,Truck,36394,672,High
1568,Ford,F-150,2015,308,6,Diesel,Automatic,AWD,4,SUV,28067,547,Low
1569,Alfa Romeo,Stelvio,2015,372,8,Hybrid,Manual,AWD,5,SUV,32448,561,Low
1570,Audi,Q5,2018,395,8,Hybrid,Automatic,AWD,2,Sedan,41405,769,High
1571,Mini,Cooper,2015,298,6,Diesel,Automatic,FWD,2,Truck,28541,614,Medium
1572,Kia,Telluride,2016,199,4,Petrol,Automatic,FWD,5,SUV,28358,550,Low
1573,Toyota,RAV4,2017,323,6,Hybrid,CVT,FWD,4,SUV,35149,599,Medium
1574,Toyota,Highlander,2024,90,4,Petrol,CVT,AWD,4,Coupe,36145,567,Low
1575,Ferrari,488 GTB,2017,268,6,Diesel,Automatic,FWD,5,Sedan,27617,541,Low
1576,Volvo,S90,2019,342,6,Hybrid,Automatic,RWD,4,SUV,36566,544,Low
1577,Alfa Romeo,Giulia,2015,267,6,Petrol,Automatic,AWD,5,Coupe,28491,553,Low
1578,Audi,A6,2024,323,6,Petrol,Automatic,FWD,5,Sedan,52477,702,High
1579,Jeep,Wrangler,2017,347,6,Petrol,CVT,FWD,4,SUV,31719,514,Low
1580,Toyota,Corolla,2018,406,8,Petrol,Automatic,RWD,4,Hatchback,34365,544,Low
1581,Mazda,Mazda3,2018,339,6,Hybrid,Automatic,FWD,4,Hatchback,33996,602,Medium
1582,Mitsubishi,Lancer,2024,134,4,Petrol,Automatic,RWD,4,Sedan,36267,632,Medium
1583,Nissan,Sentra,2016,155,4,Petrol,Manual,FWD,5,Truck,23535,436,Low
1584,Suzuki,Swift,2023,308,6,Diesel,Automatic,FWD,4,Sedan,45879,544,Low
1585,Porsche,Macan,2022,325,6,Diesel,CVT,FWD,4,SUV,46963,708,High
1586,Volkswagen,Jetta,2016,648,12,Hybrid,Manual,RWD,4,Coupe,33548,645,Medium
1587,Alfa Romeo,Giulia,2018,134,4,Electric,Automatic,FWD,4,Sedan,22850,529,Low
1588,Tesla,Model 3,2023,101,4,Hybrid,Automatic,FWD,4,Sedan,39744,638,Medium
1589,Alfa Romeo,Stelvio,2017,464,8,Petrol,Manual,FWD,5,Coupe,45494,601,Medium
1590,Buick,Enclave,2024,266,6,Diesel,CVT,FWD,5,Van,49607,647,High
1591,Ferrari,488 GTB,2023,289,6,Electric,Automatic,AWD,4,Sedan,40276,654,High
1592,Mini,Cooper,2015,277,6,Petrol,CVT,FWD,5,SUV,27372,573,Low
1593,Volkswagen,Tiguan,2017,145,4,Hybrid,Automatic,FWD,4,SUV,22764,511,Low
1594,Chevrolet,Equinox,2018,160,4,Hybrid,Automatic,AWD,4,SUV,32388,626,Medium
1595,Mazda,Mazda3,2023,282,6,Petrol,Automatic,FWD,5,Sedan,42678,688,High
1596,Lexus,IS,2019,441,8,Petrol,Automatic,AWD,4,Hatchback,46020,636,Medium
1597,Suzuki,Vitara,2019,265,6,Petrol,CVT,AWD,5,SUV,32375,620,Medium
1598,Ram,ProMaster,2019,299,6,Petrol,Automatic,AWD,2,Coupe,38273,568,Low
1599,Mercedes,C-Class,2024,641,12,Petrol,Automatic,FWD,5,Sedan,50099,865,High
1600,Chevrolet,Silverado,2020,169,4,Hybrid,Automatic,AWD,4,SUV,36422,685,High
1601,Mazda,Mazda6,2019,149,4,Electric,Automatic,FWD,5,SUV,23677,596,Medium
1602,Volvo,XC60,2020,390,8,Petrol,Automatic,FWD,4,SUV,44107,646,Medium
1603,Mazda,CX-5,2021,133,4,Hybrid,Automatic,RWD,4,Sedan,35999,630,Medium
1604,Hyundai,Elantra,2024,185,4,Petrol,Automatic,FWD,5,Sedan,35308,628,Medium
1605,Ford,Escape,2021,165,4,Electric,Automatic,FWD,5,SUV,37240,565,Low
1606,BMW,5 Series,2024,211,4,Hybrid,Automatic,AWD,5,Hatchback,44593,592,Medium
1607,Porsche,911,2021,191,4,Petrol,Automatic,RWD,4,SUV,34159,658,High
1608,Audi,A4,2019,157,4,Petrol,Automatic,FWD,4,Sedan,34470,572,Low
1609,Subaru,Outback,2019,257,6,Petrol,Automatic,AWD,4,Coupe,38840,690,High
1610,Honda,Pilot,2020,203,4,Diesel,Automatic,FWD,5,SUV,36604,537,Low
1611,Genesis,G80,2023,442,8,Petrol,Automatic,AWD,4,SUV,52484,684,High
1612,Alfa Romeo,Stelvio,2024,139,4,Diesel,Manual,FWD,2,Truck,47840,630,Medium
1613,Kia,K5,2020,155,4,Petrol,Automatic,AWD,4,Hatchback,33303,581,Medium
1614,Ferrari,488 GTB,2017,198,4,Electric,CVT,FWD,5,SUV,24338,601,Medium
1615,Toyota,Camry,2021,225,6,Hybrid,CVT,AWD,5,Sedan,36901,623,Medium
1616,Tesla,Model 3,2018,248,6,Petrol,Automatic,AWD,5,SUV,35592,611,Medium
1617,Alfa Romeo,Giulia,2021,248,6,Petrol,Automatic,FWD,5,Sedan,34824,594,Medium
1618,Nissan,Rogue,2022,335,6,Petrol,Manual,FWD,5,Hatchback,42483,473,Low
1619,Buick,Encore,2024,247,6,Petrol,Automatic,AWD,4,Coupe,46776,766,High
1620,Tesla,Model Y,2024,167,4,Electric,Automatic,AWD,5,SUV,44045,696,High
1621,Volvo,S90,2017,445,8,Electric,CVT,RWD,5,Hatchback,33392,592,Medium
1622,Alfa Romeo,Giulia,2022,285,6,Petrol,Manual,FWD,4,Hatchback,45896,593,Medium
1623,Hyundai,Sonata,2016,119,4,Diesel,Automatic,AWD,4,Sedan,28270,564,Low
1624,Cadillac,Escalade,2022,432,8,Petrol,Manual,FWD,5,Hatchback,49026,661,High
1625,Porsche,Cayenne,2024,140,4,Diesel,Automatic,AWD,5,Sedan,48180,690,High
1626,Porsche,911,2016,312,6,Diesel,Automatic,AWD,4,Truck,31900,646,Medium
1627,Volvo,XC90,2023,316,6,Petrol,CVT,RWD,4,Truck,47000,691,High
1628,Volvo,S60,2020,431,8,Petrol,CVT,FWD,4,Sedan,46636,647,High
1629,Suzuki,Swift,2022,148,4,Hybrid,Automatic,AWD,5,Sedan,30617,619,Medium
1630,Genesis,GV70,2024,183,4,Petrol,Automatic,AWD,4,SUV,42826,659,High
1631,Porsche,Panamera,2024,234,6,Electric,Automatic,FWD,5,SUV,45269,734,High
1632,Volkswagen,Passat,2018,157,4,Petrol,Automatic,RWD,5,SUV,25615,499,Low
1633,Nissan,Rogue,2017,244,6,Petrol,Automatic,RWD,5,Coupe,30305,551,Low
1634,Audi,A4,2015,160,4,Petrol,Automatic,AWD,4,SUV,31667,564,Low
1635,Tesla,Model S,2018,187,4,Electric,Automatic,RWD,2,Sedan,35212,650,High
1636,Kia,Sportage,2024,130,4,Petrol,Automatic,RWD,5,Sedan,41681,612,Medium
1637,Cadillac,XT5,2023,372,8,Hybrid,Automatic,FWD,4,SUV,47756,837,High
1638,Aston Martin,DB11,2019,342,6,Hybrid,CVT,AWD,4,Sedan,35689,652,High
1639,Mini,Cooper,2022,226,6,Electric,CVT,FWD,2,Sedan,41946,605,Medium
1640,Mazda,CX-50,2018,165,4,Hybrid,Automatic,FWD,4,SUV,31175,562,Low
1641,Honda,CR-V,2017,112,4,Petrol,Automatic,FWD,2,Hatchback,28961,569,Low
1642,Kia,K5,2016,141,4,Petrol,CVT,AWD,2,Sedan,23754,528,Low
1643,Mercedes,E-Class,2023,376,8,Diesel,Automatic,FWD,4,Coupe,46916,659,High
1644,Chevrolet,Silverado,2022,169,4,Petrol,Manual,AWD,2,SUV,44118,654,High
1645,Ram,2500,2021,214,6,Petrol,Manual,FWD,2,SUV,36004,624,Medium
1646,Genesis,G70,2020,381,8,Petrol,Automatic,FWD,4,Sedan,38896,504,Low
1647,Tesla,Model X,2018,324,6,Diesel,Automatic,RWD,4,SUV,36490,604,Medium
1648,BMW,5 Series,2021,144,4,Electric,Automatic,FWD,4,SUV,38406,680,High
1649,Audi,Q7,2016,114,4,Electric,Automatic,AWD,4,SUV,24722,650,High
1650,Chevrolet,Silverado,2018,422,8,Petrol,CVT,AWD,4,SUV,45694,714,High
1651,Ford,Mustang,2017,91,4,Hybrid,Automatic,RWD,4,SUV,25040,615,Medium
1652,Porsche,911,2017,158,4,Diesel,Manual,AWD,4,Sedan,25551,634,Medium
1653,Subaru,Outback,2018,270,6,Petrol,Automatic,FWD,4,Sedan,40606,519,Low
1654,Audi,Q5,2019,115,4,Diesel,CVT,RWD,4,Coupe,31485,576,Low
1655,Hyundai,Sonata,2021,255,6,Petrol,Automatic,FWD,5,SUV,38995,563,Low
1656,Toyota,Highlander,2017,146,4,Petrol,Automatic,RWD,2,SUV,24146,569,Low
1657,Tesla,Model Y,2015,139,4,Diesel,Automatic,AWD,4,Sedan,19485,508,Low
1658,Alfa Romeo,Giulia,2024,127,4,Petrol,Automatic,RWD,4,Sedan,36662,717,High
1659,Suzuki,Swift,2015,117,4,Petrol,CVT,FWD,5,SUV,19253,419,Low
1660,Mitsubishi,Eclipse Cross,2019,221,4,Petrol,Automatic,AWD,4,SUV,41119,608,Medium
1661,Volvo,S60,2024,106,4,Petrol,Automatic,FWD,4,Hatchback,39396,570,Low
1662,Ram,2500,2018,290,6,Petrol,CVT,AWD,4,SUV,30828,653,High
1663,Porsche,Panamera,2023,234,6,Petrol,CVT,FWD,4,Van,40609,594,Medium
1664,Suzuki,Swift,2015,160,4,Petrol,Automatic,FWD,4,Truck,15461,477,Low
1665,Alfa Romeo,Stelvio,2022,115,4,Hybrid,Automatic,FWD,4,SUV,36620,620,Medium
1666,Hyundai,Tucson,2015,395,8,Petrol,Automatic,AWD,5,SUV,34660,541,Low
1667,Lexus,NX,2022,221,4,Diesel,Automatic,FWD,4,Hatchback,35094,586,Medium
1668,Lexus,ES,2016,211,4,Electric,Manual,AWD,4,Coupe,26709,581,Medium
1669,Lexus,RX,2018,303,6,Hybrid,Manual,RWD,4,Coupe,34689,697,High
1670,Porsche,Cayenne,2020,610,12,Petrol,Automatic,AWD,4,Truck,54025,754,High
1671,Honda,Civic,2024,167,4,Diesel,Automatic,FWD,4,SUV,45507,711,High
1672,Honda,CR-V,2023,96,4,Petrol,Automatic,AWD,4,Sedan,42424,727,High
1673,Lexus,ES,2023,316,6,Petrol,CVT,FWD,4,Coupe,48753,611,Medium
1674,Cadillac,Escalade,2023,342,6,Petrol,Automatic,AWD,4,Coupe,48149,762,High
1675,Porsche,Panamera,2021,184,4,Hybrid,Automatic,AWD,4,SUV,38637,684,High
1676,Jeep,Cherokee,2015,404,8,Petrol,Automatic,AWD,4,Van,33679,455,Low
1677,Toyota,RAV4,2015,182,4,Petrol,Automatic,FWD,4,Sedan,23187,393,Low
1678,Ford,Explorer,2018,407,8,Petrol,Automatic,RWD,4,Sedan,41978,568,Low
1679,Ferrari,Portofino,2020,232,6,Petrol,CVT,RWD,4,Sedan,35873,588,Medium
1680,BMW,X3,2023,131,4,Diesel,Automatic,FWD,4,Sedan,31107,538,Low
1681,Mitsubishi,Outlander,2022,130,4,Electric,Automatic,AWD,5,SUV,33754,645,Medium
1682,Genesis,GV70,2017,302,6,Petrol,Automatic,AWD,4,Sedan,34471,524,Low
1683,Audi,Q7,2023,355,6,Hybrid,Manual,FWD,4,SUV,46712,715,High
1684,Volkswagen,Golf,2020,163,4,Hybrid,Automatic,RWD,5,Coupe,30300,645,Medium
1685,Toyota,Camry,2021,161,4,Hybrid,Automatic,AWD,4,Sedan,33505,505,Low
1686,Honda,Civic,2022,181,4,Petrol,Automatic,FWD,4,SUV,40314,647,High
1687,Ram,3500,2018,135,4,Diesel,Automatic,AWD,4,Sedan,26666,647,High
1688,Buick,Encore,2022,155,4,Petrol,Manual,RWD,4,Truck,39960,682,High
1689,Ford,F-150,2024,238,6,Hybrid,CVT,FWD,4,Coupe,44016,667,High
1690,Buick,Encore,2024,402,8,Petrol,Automatic,RWD,4,Sedan,52568,762,High
1691,Ferrari,Portofino,2019,449,8,Petrol,Automatic,FWD,4,SUV,39266,597,Medium
1692,Honda,Civic,2021,120,4,Petrol,Automatic,FWD,4,Sedan,36330,640,Medium
1693,Tesla,Model Y,2017,366,8,Diesel,CVT,FWD,4,Sedan,34092,581,Medium
1694,Ford,Escape,2017,117,4,Petrol,Automatic,AWD,4,Sedan,27257,608,Medium
1695,Toyota,Camry,2024,338,8,Petrol,CVT,RWD,5,Sedan,46021,571,Low
1696,Ferrari,Portofino,2018,168,4,Petrol,Automatic,FWD,4,SUV,28819,500,Low
1697,Porsche,Cayenne,2022,258,6,Electric,Manual,RWD,5,Coupe,37253,659,High
1698,Hyundai,Tucson,2021,362,8,Diesel,Automatic,RWD,4,SUV,38267,605,Medium
1699,Mini,Countryman,2023,277,6,Petrol,Automatic,FWD,4,Sedan,44238,640,Medium
1700,Mazda,Mazda3,2016,138,4,Petrol,CVT,AWD,5,Sedan,28913,511,Low
1701,Ram,3500,2022,145,4,Diesel,CVT,FWD,5,Coupe,40474,706,High
1702,Mini,Cooper,2016,99,4,Diesel,Manual,FWD,4,Sedan,24756,415,Low
1703,Lexus,ES,2015,112,4,Petrol,Automatic,FWD,4,SUV,24076,484,Low
1704,Porsche,Macan,2016,298,6,Hybrid,Manual,RWD,5,Sedan,30317,682,High
1705,Buick,Encore,2024,242,6,Hybrid,Automatic,FWD,5,SUV,42439,774,High
1706,BMW,3 Series,2020,100,4,Petrol,CVT,AWD,5,Sedan,33222,568,Low
1707,Subaru,Forester,2024,94,4,Electric,Automatic,FWD,4,Truck,40203,688,High
1708,Buick,Enclave,2020,286,6,Hybrid,Automatic,RWD,4,Hatchback,30125,682,High
1709,Ford,Mustang,2018,263,6,Petrol,CVT,RWD,4,SUV,33812,594,Medium
1710,Alfa Romeo,Stelvio,2015,305,6,Hybrid,Automatic,FWD,4,SUV,26297,609,Medium
1711,BMW,X3,2019,606,12,Hybrid,Automatic,RWD,4,SUV,53637,614,Medium
1712,Volvo,XC60,2016,134,4,Hybrid,Automatic,AWD,4,SUV,23490,613,Medium
1713,Chevrolet,Silverado,2015,174,4,Petrol,Automatic,RWD,4,SUV,22239,541,Low
1714,Chevrolet,Malibu,2019,266,6,Diesel,Manual,AWD,5,SUV,34797,614,Medium
1715,Porsche,Macan,2015,233,6,Petrol,Automatic,RWD,4,Sedan,34231,582,Medium
1716,BMW,X5,2017,424,8,Petrol,Automatic,RWD,5,SUV,31926,607,Medium
1717,Suzuki,Swift,2021,324,6,Hybrid,CVT,AWD,4,Sedan,36924,613,Medium
1718,Genesis,G70,2019,186,4,Hybrid,Automatic,FWD,4,SUV,30641,652,High
1719,Ram,2500,2015,311,6,Diesel,Automatic,FWD,4,SUV,34858,646,Medium
1720,Nissan,Rogue,2021,260,6,Hybrid,CVT,RWD,4,Truck,30438,632,Medium
1721,Toyota,RAV4,2019,333,6,Petrol,Automatic,RWD,4,Coupe,40498,563,Low
1722,Porsche,Cayenne,2020,173,4,Petrol,CVT,RWD,2,Coupe,31518,676,High
1723,Chevrolet,Tahoe,2015,193,4,Petrol,Automatic,RWD,4,Sedan,21958,557,Low
1724,Suzuki,Swift,2017,132,4,Petrol,Automatic,RWD,3,Sedan,22844,451,Low
1725,Hyundai,Sonata,2018,163,4,Electric,Manual,FWD,5,Sedan,26022,547,Low
1726,Mazda,CX-5,2023,292,6,Diesel,Automatic,AWD,5,Hatchback,41226,629,Medium
1727,Ferrari,488 GTB,2017,302,6,Diesel,CVT,RWD,5,SUV,35902,624,Medium
1728,Ford,Explorer,2021,634,12,Electric,Automatic,AWD,4,SUV,57073,804,High
1729,Honda,Pilot,2021,171,4,Hybrid,Automatic,AWD,4,Hatchback,36450,641,Medium
1730,Buick,Enclave,2017,311,6,Petrol,Automatic,FWD,4,SUV,25926,601,Medium
1731,Ram,2500,2024,331,6,Diesel,Automatic,AWD,4,SUV,52304,790,High
1732,Ford,Escape,2021,277,6,Petrol,Automatic,RWD,4,SUV,37791,641,Medium
1733,Suzuki,Vitara,2018,600,12,Hybrid,Automatic,AWD,4,SUV,44868,688,High
1734,Aston Martin,DB11,2018,131,4,Petrol,Automatic,RWD,4,SUV,21624,537,Low
1735,Honda,Pilot,2022,255,6,Diesel,CVT,AWD,2,Coupe,43047,753,High
1736,Genesis,GV70,2023,217,6,Hybrid,Automatic,FWD,2,SUV,35593,641,Medium
1737,Audi,A4,2020,191,4,Petrol,Manual,FWD,4,Truck,34905,575,Low
1738,Jeep,Compass,2018,198,4,Electric,CVT,FWD,4,Sedan,23498,652,High
1739,Mercedes,GLC,2016,218,4,Petrol,Automatic,RWD,4,SUV,26645,501,Low
1740,Audi,Q7,2023,208,6,Petrol,Automatic,FWD,2,Hatchback,43112,641,Medium
1741,Hyundai,Santa Fe,2017,266,6,Petrol,CVT,AWD,5,Hatchback,35370,575,Low
1742,Mercedes,GLC,2016,305,6,Diesel,Manual,AWD,5,SUV,32936,558,Low
1743,Ford,Explorer,2021,152,4,Petrol,Automatic,RWD,4,Truck,36522,620,Medium
1744,Mercedes,C-Class,2024,295,6,Diesel,Automatic,FWD,5,Sedan,43979,579,Medium
1745,Mitsubishi,Eclipse Cross,2021,316,6,Petrol,CVT,RWD,4,Hatchback,43303,667,High
1746,Mercedes,GLC,2015,257,6,Petrol,CVT,FWD,4,Sedan,28268,553,Low
1747,Ferrari,488 GTB,2021,153,4,Petrol,CVT,FWD,5,Hatchback,26789,525,Low
1748,Mitsubishi,Outlander,2021,138,4,Petrol,Automatic,AWD,4,Hatchback,37825,607,Medium
1749,Mitsubishi,Outlander,2015,402,8,Diesel,Automatic,FWD,4,SUV,24751,608,Medium
1750,Mazda,Mazda3,2022,144,4,Petrol,CVT,FWD,4,Truck,37245,581,Medium
1751,Cadillac,Escalade,2023,158,4,Diesel,CVT,AWD,4,SUV,40834,722,High
